pos	neg	neu	compound	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude	Author
0.033	0.0	0.967	0.128	"Gereja dan lembaga keagamaan perlu mengatisipasi indirect discrimination dari UU Cipta Kerja dan praturan turunannya. Termasuk juga, berperan aktif mengajukan revisi, dalam bentuk legal draft, terhadap PBM 2006 yang tengah digulirkan Menteri Agama.
https://t.co/1G2LHVFnxM"	2021-03-10 10:55:10	in		0.0	0.0		Forum Studi Cempaka	Membangun pengalaman ekumenis yang  menembus pengentalan kesadaran  kelompok dalam sekat-sekat identitas.	1092.0	44.0	215.0	135.0	1.0	False			@ForsaIndonesia
0.0	0.0	1.0	0.0	PSHK Kritik Implementasi Peraturan Pelaksana UU Cipta Kerja https://t.co/SGO7iz7Ur2 via @beritabaruco @PSHKIndonesia @gitaputrid @ronaldrofiandri @PerekonomianRI	2021-03-10 10:50:21	in		0.0	0.0		Hadi Prayitno	#TrulyNAHDLIYIN  | #PejuangIndependen | #IslamRamah | #AlumniNJ | #hp | #tirakat2021 #tirakat1442H | #GAN | #SII | #TANALI	48889.0	23557.0	823.0	1660.0	13.0	False			@hadiprayitno82
0.0	0.0	1.0	0.0	PSHK Kritik Implementasi Peraturan Pelaksana UU Cipta Kerja https://t.co/AR72nGdB8f #NASIONAL #OmnibsusLawUUCiptaKerja #UUCiptaKerja https://t.co/yXe7jUPXkj	2021-03-10 10:44:32	in		0.0	0.0		Beritabaru.co	Meluruskan Distorsi Informasi #BeritaBaru	16401.0	1375.0	128.0	452.0	1.0	False			@Beritabaruco
0.0	0.0	1.0	0.0	Badan Pengelola Keuangan Haji (BPKH) menyambut positif stimulus pemerintah yang telah mengecualikan pajak penghasilan (Pph) pengelolaan dana haji untuk Badan Pengelola Keuangan Haji (BPKH) melalui UU Cipta Kerja. https://t.co/j8Gd5Hbd3g	2021-03-10 10:38:02	in		1.0	1.0		VOI.id	Selamat bergabung bersama VOI. Waktunya merevolusi pemberitaan. Ikuti kami! | Instagram: @voidotid	23527.0	44.0	4.0	6368.0	15.0	False			@voidotid
0.0	0.15	0.85	-0.7783	Hadi Nugroho menyoroti mengenai pasar kerja fleksibel dalam UU Cipta Kerja. Menurutnya, minimnya pengawasan dari pemerintah itu sendiri yang menjadi permasalahan dari lapangan kerja, namun kenyataannya yang dikoreksi adalah regulasinya dengan diterbitkannya UU Cipta Kerja.	2021-03-10 10:34:46	in		0.0	0.0	@KomnasHAM	HAM untuk Semua!	Lembaga negara mandiri dengan mandat dalam: UU No. 39/1999, UU No. 26/2000, UU No. 40/2008, dan UU No.  7/2012	10340.0	438.0	100.0	109252.0	151.0	True			@KomnasHAM
0.0	0.164	0.836	-0.7783	Komisioner Pengkajian dan Penelitian, Sandrayati Moniaga dalam pembukaannya berharap diskusi ini dapat menajamkan fokus penelitian Tim serta mengetahui perkembangan dari UU Cipta Kerja dan peraturan pelaksanaannya, khususnya di klaster ketenagakerjaan.	2021-03-10 10:34:46	in		0.0	0.0	@KomnasHAM	HAM untuk Semua!	Lembaga negara mandiri dengan mandat dalam: UU No. 39/1999, UU No. 26/2000, UU No. 40/2008, dan UU No.  7/2012	10340.0	438.0	100.0	109252.0	151.0	True			@KomnasHAM
0.036	0.161	0.803	-0.7579	"Tim Pengkajian dan Penelitian (Omnibus Law) melaksanakan FGD mengenai gambaran, tren, dan perkembangan UU No. 11 Tahun 2020 ttg Cipta Kerja, secara daring pada Rabu, 10 Maret 2021.

Drs. Hari Nugroho, M.A., sosiolog dan akademisi dari Universitas Indonesia hadir sbg narasumber. https://t.co/OrhpT7Nt6c"	2021-03-10 10:34:45	in		5.0	1.0		HAM untuk Semua!	Lembaga negara mandiri dengan mandat dalam: UU No. 39/1999, UU No. 26/2000, UU No. 40/2008, dan UU No.  7/2012	10340.0	438.0	100.0	109252.0	151.0	True			@KomnasHAM
0.0	0.031	0.969	-0.1027	Nah, UU Cipta Kerja khususnya di sektor Pelayaran ini memberikan kemudahan dibanding sebelumnya misalnya kemudahan berusaha dengan penyederhanaan perizinan, membuka peluang bagi sektor swasta dalam menyelenggarakan transportasi dan lain sebagainya. https://t.co/HW3nuw7oSB	2021-03-10 10:24:11	in		5.0	1.0	@djplkemenhub151	DJPL Kemenhub 151	Akun resmi Ditjen Hubla Kemenhub | Email: humashubla@dephub.go.id | FB: Ditjen Hubla | Web: https://t.co/sQ0ZVK0Tiz | IG: @djplkemenhub151	10101.0	645.0	61.0	4572.0	9.0	True			@djplkemenhub151
0.0	0.0	1.0	0.0	#KawanLaut, UU Cipta Kerja sudah disahkan oleh DPR pada 5 Oktober 2020 lalu. Omnibus law ini berdampak terhadap 76 undang-undang, salah satunya UU Nomor 17 Tahun 2008 tentang Pelayaran. https://t.co/17w7yZ3NbI	2021-03-10 10:23:52	in		23.0	7.0		DJPL Kemenhub 151	Akun resmi Ditjen Hubla Kemenhub | Email: humashubla@dephub.go.id | FB: Ditjen Hubla | Web: https://t.co/sQ0ZVK0Tiz | IG: @djplkemenhub151	10101.0	645.0	61.0	4572.0	9.0	True			@djplkemenhub151
0.06	0.0	0.94	0.4019	BPKH Beberkan 4 Manfaat Pengecualian Pajak Dana Kelolaan Haji: Pemerintah telah telah memberikan pengecualian pajak terhadap dana kelolaan haji. Pembebasan pajak ini telah diatur dalam Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja, dan… https://t.co/OLHBKCAHtC	2021-03-10 10:22:05	in		0.0	0.0		Merdeka.com	Let's Be Smart, part of Kapanlagi Youniverse Website : https://t.co/XxV7ESCt2K	617550.0	21.0	61.0	291860.0	587.0	True			@merdekadotcom
0.0	0.0	1.0	0.0	"Pihaknya sangat mendukung penggunaan alutsista produk dalam negeri dan berharap UU Cipta Kerja yang telah berlaku dapat menjadi trigger bagi BUMN Industri Pertahanan (Indhan) untuk menjadi leader bagi industri pertahanan dalam negeri.
#BUMNindhan
#BUMNIndustriPertahanan https://t.co/Ub7nlEb5nP"	2021-03-10 09:53:05	in		2.0	1.0	@LenIndustri	PT Len Industri (Persero)	PT  Len Industri (Persero) Official Account - Indonesia's Strategic SOE. #LenIndustri #Innovation #Technology	1471.0	1266.0	263.0	2986.0	3.0	False			@LenIndustri
0.0	0.0	1.0	0.0	Sebelum UU Cipta Kerja, perusahaan yang tidak sanggup membayar upah di atas upah minimum boleh melakukan penangguhan pembayaran upah. Bagaimana ketentuannya pasca UU Cipta? #KlinikHukumonline #Hukumonline #BikinMelekHukum #BiarMakinPaham https://t.co/xQWGAvKYy7	2021-03-10 09:48:22	in		5.0	3.0		Klinik Hukumonline	#Youtube - https://t.co/gbEh1SrmOJ | #Podcast - https://t.co/AsbiaZ9jUs | Rules #Klinikmenfess - https://t.co/d9hDgKPP8B	101807.0	189.0	199.0	127649.0	519.0	False			@klinikhukum
